0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
13.9852,36.3434,55.05,61.65,3.282,19.11,30.727,52.2712,57.727,14.69,89,34.06,18.5667,20.85,5.2562,46.8194,16.188,15.7065,10.7772,17.38,34.18,31.1863,20.7632,4.9852,13.8218,19.4151,15.0308,2.905,2.5232,8.1711,40.1076,16.74,25.9624,18.16,90.19,60.8973,6.698,17.8,20.071,72.7593,18.6898,22.72,36.1583,18.3479,21.5226,36.0526,59.471,17.183,24.173
14.0602,36.9355,56,62.15,3.294,18.726,31.2,52.0008,57.282,14.7,88.11,33.9,18.7833,20.505,5.2806,47.3305,16.1113,16.01,10.8384,17.18,33.99,31.6581,20.9425,5.0261,13.5914,19.501,14.7767,2.9245,2.5279,8.3047,40.3404,16.58,26.2095,17.85,91.2,61.0736,6.696,17.82,20.2645,72.6716,18.8879,22.855,36.3127,18.4703,21.1998,35.642,58.777,17.31,24.103
13.7726,36.1706,55,61.15,3.208,18.257,30.112,50.9193,56.002,14.4,86.64,32.89,18.4833,20.245,5.1586,46.6361,15.6896,15.7162,10.5585,16.55,33.1,31.0919,20.265,4.9607,13.2843,19.096,14.1628,2.8696,2.5325,8.1318,39.8165,15.98,25.5919,17.39,88.84,59.7516,6.535,17.55,19.4903,72.6277,18.1862,23.025,35.1771,18.1556,21.2536,35.1877,57.815,17.003,23.457
14.0664,36.0719,55.05,60.3,3.184,18.473,30.39,50.694,55.644,14.4,86.5,33.02,18.2833,20.335,5.2257,46.6651,15.7087,15.54,10.5935,16.94,32.63,31.2335,20.2251,4.9689,13.1921,19.2801,14.3851,2.8784,2.5465,8.2418,39.7874,16.07,25.6413,17.39,87.85,59.2669,6.648,17.62,19.9355,72.7593,18.3513,23.005,35.7041,18.1818,21.146,34.8994,57.338,17.127,23.258
14.129,36.0719,54.3,60.6,3.28,18.295,30.782,50.2434,55.537,14.46,86.2,33.17,18.0333,20.285,5.2074,46.26,15.6512,15.5987,10.4798,17,32.72,30.9976,20.1056,5.0261,12.8466,19.2556,14.5756,2.8519,2.5139,8.2968,39.4964,16,25.3202,17.38,86.95,58.9144,6.828,17.62,19.9258,73.7248,18.2853,23.06,35.2589,18.0769,21.146,34.55,56.688,17.03,23.358
13.9977,36.0226,54,62.1,3.71,18.651,31.59,51.5502,57.427,14.78,89.02,33.82,18.2333,20.71,5.3172,46.7904,16.3509,15.4617,10.7247,17.41,33,31.7525,20.6237,4.9934,13.5761,19.2188,15.5283,2.8891,2.5884,8.4461,40.0494,16.51,25.8142,18,90.06,60.016,6.828,18,20.6129,73.1543,19.1438,23.495,36.3763,18.1993,21.2536,35.0305,57.737,17.4,23.666
14.0664,36.442,53.7,61.6,3.696,18.885,30.97,52.136,57.718,14.7,90.05,34.21,18.3667,20.575,5.3659,47.4751,16.4755,15.7162,10.8122,17.56,32.85,31.6109,20.6137,5.1486,13.5914,19.3047,15.7188,2.9085,2.5651,8.4775,40.1076,16.22,25.666,17.79,91,60.1041,7.023,18.01,20.6032,73.8564,19.0612,23.45,37.2849,18.208,21.146,35.1178,58.014,17.463,23.378
14.0102,36.6641,53.5,62.05,3.738,19.119,32.025,52.5866,58.745,14.91,91.11,34.6,18.5166,20.835,5.4208,48.1887,16.6288,15.9121,10.8472,17.89,33.38,31.8468,20.9226,5.2631,13.8986,19.1451,16.0999,2.9422,2.5651,8.5404,40.4569,16.51,26.0365,18.29,92.14,61.4261,7.143,18.4,20.7871,74.0758,19.6886,23.86,37.8118,18.3129,21.2536,35.4672,58.716,17.69,24.133
13.9852,36.7628,53.2,62.3,3.756,18.922,32.092,53.3526,58.881,14.67,89.7,34.3,18.6667,20.705,5.433,48.208,16.4563,15.9708,10.7772,17.8,33.46,31.7761,20.524,5.3366,13.8141,19.1451,15.7082,2.9493,2.5465,8.5011,40.1076,16.46,26.0365,18.17,91.73,61.2939,7.152,18.17,20.5355,74.5586,19.4988,23.995,37.3848,18.2692,21.146,35.0305,58.604,17.987,24.173
13.9977,36.8615,53.15,62.3,3.76,18.557,32.162,53.8934,58.222,14.62,88.61,33.98,18.7167,20.665,5.3964,47.9573,16.2742,16.0198,10.7684,17.55,33.09,31.4694,20.7432,5.3775,13.7297,19.1697,15.7823,2.9758,2.5046,8.4618,40.3113,16.68,26.1848,18.2,90.37,61.2498,7.262,18.1,20.8742,74.6463,19.4245,24.745,37.3484,18.1468,20.8769,35.0654,58.647,17.867,23.904
14.1415,36.7628,53.5,62.65,3.73,18.81,32.697,54.0736,59.22,14.64,91.02,34.5,18.6667,20.995,5.4696,48.9891,16.8589,16.0786,10.8822,17.89,33.91,31.7053,21.2215,5.3611,13.8986,19.2678,16.0364,3.0024,2.5558,8.5639,40.777,16.73,26.6541,18.78,91.53,62.6158,7.311,18.53,21.2806,76.0067,19.7299,24.505,37.4575,18.2342,21.2536,35.6507,59.973,18.183,24.222
14.6291,37.6017,54.4,64.15,3.758,19.344,33.515,54.3891,60.577,14.92,93.86,35.39,18.8667,21.66,5.6464,50.1464,17.386,16.4017,11.1796,18.5,34.71,32.0591,21.7395,5.451,14.5436,19.6606,16.5974,3.0361,2.621,8.7839,41.9704,17.4,26.827,19.03,94,64.07,7.293,18.5,21.8226,76.665,20.4729,24.505,38.5749,18.5839,21.7379,35.7992,61.326,18.41,24.352
14.404,38.4899,54.65,64.65,3.75,19.615,34.385,55.4255,61.314,14.87,94.42,35.83,18.8333,21.935,5.6586,50.7732,17.6544,16.4604,11.1796,19.15,35.06,32.3658,21.8193,5.4755,14.6281,19.8078,16.8197,3.0254,2.6629,8.8154,42.4361,17.35,26.9505,19.11,94.55,64.7309,7.155,18.79,21.9387,75.6118,20.7866,24.51,38.6839,18.8024,21.9531,35.9128,62.019,18.53,24.799
14.3915,38.5392,53.5,63.65,3.69,19.803,33.985,55.1551,60.286,14.89,93.9,35.8,18.7666,21.6,5.6586,50.3875,17.386,16.5388,11.1708,18.72,34.67,32.4838,21.4207,5.4837,14.4899,19.9428,16.4068,3.0272,2.6443,8.8154,41.9122,14.43,26.9011,18.77,93.65,64.2462,7.14,18.43,21.4355,74.3391,20.2335,23.975,38.6476,19.0822,21.6302,35.0479,61.941,18.49,24.501
14.5978,37.8978,52.5,65.05,3.74,19.953,33.652,55.2002,60.335,14.63,92.43,35.38,18.8833,21.77,5.7135,50.7732,17.2327,16.1177,11.1708,19.11,33.93,32.6253,21.1119,5.4429,14.3056,19.8201,16.2692,3.0077,2.6815,8.8861,42.2032,13.91,27.3952,18.4,93.35,63.5852,7.175,18.46,21.4355,73.9003,20.25,24.83,38.6749,18.9685,21.7917,35.1877,62.158,18.3,24.878
14.6416,38.3665,54,63.85,3.77,19.737,34.15,54.4341,60.625,14.63,92.29,34.02,18.8167,21.61,5.7928,50.5803,17.3093,16.4506,11.2933,19.44,34.57,32.0591,21.1119,5.4755,14.2518,20.0165,16.3539,3.0485,2.6722,8.9568,42.3196,14.05,27.3705,18.58,93.05,64.775,7.098,18.41,21.3484,75.3485,20.5719,24.835,38.2933,18.8898,21.5226,34.1481,62.184,18.373,24.888
14.6416,38.3665,54,63.85,3.77,19.737,34.15,54.4341,60.625,14.63,92.29,34.02,18.8167,21.61,5.7928,50.5803,17.3093,16.4506,11.2933,19.44,34.57,32.0591,21.1119,5.4755,14.2518,20.0165,16.3539,3.0485,2.6722,8.9568,42.3196,14.05,27.3705,18.58,93.05,64.775,7.098,18.41,21.3484,75.3485,20.5719,24.835,38.2933,18.8898,21.5226,34.1481,62.184,18.373,24.888
14.6416,38.3665,54,63.85,3.77,19.737,34.15,54.4341,60.625,14.63,92.29,34.02,18.8167,21.61,5.7928,50.5803,17.3093,16.4506,11.2933,19.44,34.57,32.0591,21.1119,5.4755,14.2518,20.0165,16.3539,3.0485,2.6722,8.9568,42.3196,14.05,27.3705,18.58,93.05,64.775,7.098,18.41,21.3484,75.3485,20.5719,24.835,38.2933,18.8898,21.5226,34.1481,62.184,18.373,24.888
14.7541,39.4275,54.15,64.55,3.88,20.281,34.577,55.4705,61.42,14.86,94.35,34.15,19,21.95,5.7623,51.1107,17.3381,16.8619,11.4245,19.88,35.29,32.1063,21.2314,5.5654,14.3593,20.1146,16.862,3.0219,2.7234,8.9725,42.6398,14.09,27.1729,19.14,93.71,65.2157,7.153,18.65,21.5806,74.6902,19.9198,24.635,38.4659,19.0909,21.7379,34.3316,62.782,18.683,25.475
14.6291,39.0574,54,64.1,3.846,20.168,33.75,54.9298,60.335,14.67,92.8,33.67,18.9167,21.76,5.6952,50.2428,17.2327,16.7346,11.3633,19.44,34.68,32.8848,20.7233,5.5082,14.3056,19.8078,16.2904,3.0113,2.6862,8.7839,42.3487,13.74,26.9505,18.71,93.35,63.7615,7.058,18.39,21.0677,73.3737,19.6721,24.45,38.0298,19.0734,21.6841,33.8948,61.742,18.423,25.236
14.7166,39.5755,54,64.15,3.834,20.178,33.012,54.0736,59.685,14.65,91.8,33.78,19.0833,21.825,5.622,49.2784,17.156,16.8717,11.267,19.64,35.06,33.0263,20.4842,5.4919,14.3209,19.9551,15.5177,3.0077,2.6536,8.7132,42.5816,13.51,27.1482,18.29,93.61,63.1005,7.153,18.1,20.9613,71.3989,19.6226,24.57,38.0389,19.0559,21.5764,33.8686,61.239,18.81,25.435
14.8479,40.143,54,64.85,3.874,20.327,32.927,54.6143,60.335,14.69,92.49,33.8,19.15,22.005,5.7135,49.6642,17.4435,17.0382,11.2933,19.25,35.11,32.9556,20.534,5.6145,14.5052,20.0533,15.3801,3.052,2.6303,8.8075,42.8144,12.4,27.3458,18.67,94.2,64.0259,7.207,18.09,20.9516,73.1543,19.7052,24.635,38.1752,19.3531,21.6841,34.2006,61.655,19.217,25.803
15.0042,39.7236,54,64.55,3.812,20.374,33.025,54.8847,60.277,14.72,91.38,33.56,19.2333,22.055,5.6647,49.5678,17.4339,17.0186,11.302,19.29,35.25,33.0263,20.813,5.59,14.5436,20.1637,15.613,3.0378,2.4999,8.7525,42.8435,12.57,27.4199,18.73,93.55,63.8497,7.384,18.1,20.8742,72.8471,19.796,25.225,37.9753,19.257,21.5226,34.3403,61.49,19.033,25.972
14.6604,39.7236,54,64.75,3.742,20.365,33.462,55.2903,61.159,14.81,92.83,34.51,19.3667,22.29,5.7013,50.5321,17.6735,16.999,11.3983,19.69,35.67,33.2151,21.0222,5.5981,14.6511,20.2987,15.7082,3.0538,2.5605,8.7604,42.8726,12.77,28.161,18.73,93.88,64.775,7.211,18.44,20.8839,72.8032,20.0684,25.25,39.0837,19.2919,21.3612,34.0084,61.69,19.18,26.27
14.8729,39.3781,54.25,64.45,3.68,20.168,32.75,54.2989,61.081,14.52,91.63,35.3,19.8,21.875,5.6403,49.7124,17.5298,16.95,11.2321,19.57,35.9,33.1443,20.5539,5.5491,14.5129,20.176,15.1366,3.0201,2.5465,8.6739,43.3674,12.53,28.1857,18.59,93.14,64.3344,7.262,18.44,20.7097,70.1702,19.8125,25.25,38.6567,19.2395,21.2536,33.9822,60.858,19,26.2
15.1105,39.3781,55.85,64.65,3.684,20.159,32.563,54.2088,62.06,14.43,91.89,36.09,19.9167,22.125,5.6342,49.8571,17.5393,16.9402,11.1533,19.51,36.74,33.852,20.5938,5.5736,14.5436,20.176,14.9461,3.0325,2.5698,8.7682,43.5421,12.7,28.5068,18.85,92.92,64.5547,7.262,18.59,21.3387,69.5558,20.1014,24.95,39.3926,19.4405,21.0922,34.2268,61.421,19.22,26.439
15.1292,39.5508,55.95,65.15,3.688,20.571,32.688,54.7946,63.049,14.4,92.5,38.15,19.6333,22.275,5.6647,50.291,17.6639,16.9696,11.2233,20.06,37.44,33.8992,20.7432,5.5328,14.6818,19.9796,15.0625,3.0414,2.5698,8.7839,43.3674,12.78,28.4574,18.83,93.4,64.819,7.37,18.59,21.5516,69.2925,20.3078,25.2,39.6742,19.5017,21.0922,34.4976,62.071,19.243,25.992
15.0042,39.6989,52.05,64.85,3.67,20.899,33.313,54.7495,62.981,14.45,92.24,38.76,19.7,22.445,5.6952,49.8089,17.5873,16.9892,11.2058,21.51,36.7,33.852,20.6038,5.5246,14.6665,20.041,15.0837,3.029,2.6024,8.8861,43.7749,12.76,28.4327,18.95,93.77,64.7309,7.608,18.64,21.3194,69.117,20.1674,24.9,39.9649,19.6066,21.3612,34.8121,62.375,19.323,25.823
15.6419,39.4275,51.4,64.5,3.666,21.199,33.25,54.8397,62.719,14.77,92.05,39.2,19.6,22.405,5.7135,49.8571,17.6352,16.999,11.2233,21.8,37.01,33.6397,20.4842,5.5164,14.6204,20.041,14.9567,2.9829,2.6163,8.9411,44.0078,12.57,28.6303,18.76,93.49,64.5987,7.582,18.6,21.1161,70.2141,20.2665,24.755,39.9013,19.5717,21.3074,35.2751,62.513,19.4,25.346
15.5919,38.934,49.77,62.95,3.64,20.824,32.58,54.0286,60.092,14.75,90.4,38.56,18.3,22,5.5854,49.2784,17.3189,16.8423,11.0659,21.5,36.64,33.2858,20.6735,5.4183,14.3363,20.0778,14.5333,2.9298,2.607,8.7525,42.7271,12.33,28.1363,18.61,92.14,62.8362,7.435,18.54,20.8064,69.9508,19.829,24.435,39.2472,19.423,21.0922,34.6898,61.829,19.22,24.948
15.5043,38.2432,51,63.15,3.636,21.274,32.147,53.623,58.929,14.52,89.25,38.35,18.4833,21.925,5.5001,48.6034,17.0601,16.5975,10.9259,21.4,36,33.0971,20.2251,5.4183,13.8218,19.8201,13.9829,2.9369,2.5977,8.7211,42.1741,12.06,27.8398,18.46,90.6,61.7345,7.376,18.35,20.5452,69.5119,19.2676,24.4,38.0207,19.3619,20.8232,34.8208,60.944,18.457,24.709
15.6669,38.0705,53,62.9,3.628,21.292,31.625,52.9921,58.396,14.4,88.51,37.39,18.3167,21.52,5.4635,48.3141,16.8397,16.6073,10.8559,21.1,35.97,32.9792,20.0558,5.4347,13.7297,19.9306,14.057,2.9139,2.5698,8.6504,42.5234,11.74,27.7657,18.39,90.21,61.2498,7.424,18.2,20.3129,69.1608,18.7558,24.405,38.266,19.2308,20.9308,33.8162,59.601,18.433,24.859
15.6294,38.6626,52.8,63.35,3.644,20.796,31.9,53.0372,59.608,14.36,88.25,37.9,18.6667,21.45,5.4818,48.8445,16.8014,16.7542,10.9084,21.63,36.45,33.2622,20.1056,5.4919,13.7757,20.3724,14.3745,2.951,2.5744,8.7682,42.9599,11.82,27.8151,18.75,89.62,62.2192,7.411,18.19,20.4871,69.3364,19.0943,24.505,38.7294,19.2045,21.2536,33.9996,60.008,18.43,25.087
15.6794,38.86,52.25,63.3,3.7,20.468,32.2,53.1724,59.608,14.29,87.66,37.85,18.8167,21.06,5.3842,49.0856,16.7726,16.8227,10.8909,21.05,36.3,33.3094,20.255,5.5082,13.7911,20.1392,14.1311,2.9493,2.5884,8.7996,42.2905,11.64,27.8151,18.83,89.32,61.9549,7.435,18.19,20.2451,69.8191,19.1438,24.655,38.8111,19.1958,21.146,34.1569,59.167,18.3,25.147
15.8544,39.1807,52.2,63.55,3.644,21.011,32.55,53.8033,59.569,14.35,90.89,37.9,18.8333,21.19,5.433,49.3267,17.0122,17.0186,11.0396,21.11,36.35,33.6161,20.3447,5.5491,13.9907,20.2619,14.2687,2.9936,2.5931,8.9332,42.9308,11.88,28.1857,18.93,90.56,62.3074,7.456,18,20.5161,69.7752,19.2841,24.695,38.8202,19.1871,21.3074,34.3316,59.471,18.35,24.968
15.7232,38.6626,52.4,63.05,3.622,20.477,31.5,52.5415,57.437,13.8,87.22,36.9,18.4,20.715,5.3903,47.6873,16.3317,16.7836,10.8472,20.38,35.05,33.5689,19.7071,5.4755,13.722,20.4337,13.5489,2.9599,2.4999,8.7054,42.2323,11.66,27.7163,18.28,87.96,60.7211,7.425,17.7,19.9645,68.5904,18.8218,25.1,37.3303,18.9335,20.9308,33.7813,57.797,18.103,24.461
15.6231,38.9834,53.65,63.6,3.556,20.43,31.4,52.181,57.165,13.69,86.98,36.13,18.4167,20.68,5.2928,47.4365,16.3605,16.6563,10.7509,20.9,35.28,33.3094,19.448,5.4592,13.315,20.6178,14.0252,2.9581,2.5279,8.5404,42.2614,11.78,27.7904,17.49,87.46,59.7957,7.494,17.75,19.8,68.6781,18.8383,25.2,36.6671,18.8024,20.8769,33.3707,57.615,18.227,24.242
15.1542,37.7004,52.9,61.9,3.522,19.719,31.162,50.8292,55.624,13.29,83.12,35.21,18.1667,20.3,5.1342,46.5783,15.9484,16.2058,10.4623,19.87,34.31,32.7433,18.8004,5.3775,13.1154,20.1146,13.4219,2.9316,2.4999,8.2732,41.2718,11.5,26.8517,16.95,84.74,57.24,7.425,17.26,19.171,66.8789,18.1202,24.6,35.4588,18.479,20.6617,32.6893,55.786,17.817,23.835
15.1167,38.2432,52.8,64.7,3.494,19.737,31.712,51.8206,56.371,13.58,84.5,35.83,18.15,20.59,5.244,47.2051,16.1975,16.2646,10.5672,19.81,34.58,32.5309,19.0595,5.4102,13.2766,19.8937,14.0464,2.9369,2.6163,8.4697,41.9704,11.53,27.0741,17.14,85.57,59.311,7.479,17.57,19.3742,67.7127,18.3926,25.1,35.9584,18.5752,20.8232,33.2222,57.503,18.23,24.252
15.1792,38.2679,52.7,63.85,3.54,19.765,30.61,51.1897,54.771,13.38,81.99,35.54,17.9833,20.37,5.2013,46.424,15.5362,16.2156,10.3398,18.99,34.48,32.3186,18.5613,5.2712,12.9541,19.7342,13.5065,2.9263,2.6908,8.3439,41.3009,11.32,26.8517,16.8,83.1,58.7382,7.468,17.4,18.9968,67.8882,17.9468,25.05,35.4951,18.278,20.7155,32.9339,56.003,17.817,24.004
15.6731,38.9094,53.15,64.9,3.604,20.252,31.61,51.5952,55.246,13.25,83.17,35.85,17.9333,20.75,5.2135,47.2051,15.8525,16.294,10.3835,19.36,34.82,33.0735,18.8502,5.402,13.6605,20.0778,13.9935,2.9546,2.7513,8.3989,42.145,11.38,26.9258,17.12,84.39,60.8533,7.262,17.42,19.1806,69.5558,18.0871,25.025,35.8676,18.278,20.8769,33.1523,56.488,18.25,24.65
15.6044,39.2054,53.45,63.65,3.63,20.374,31.457,50.7841,54.316,13.15,81.9,35.62,17.5,20.695,5.1586,47.1183,15.6992,16.3038,9.9986,19.37,34.4,32.9556,18.7307,5.451,13.4532,19.9796,13.7817,2.9812,2.7048,8.3361,42.7853,11.1,26.827,17.02,83.89,60.7211,7.316,17.41,19.0838,69.5558,17.8477,24.86,35.7767,18.3916,20.8769,32.9339,56.237,18.323,24.183
15.7794,38.5392,52.75,63.1,3.604,19.981,30.775,49.973,53.259,13.14,80.72,35.19,17.45,20.475,5.061,46.4047,15.3637,16.1275,9.9111,18.8,33.9,32.814,18.8403,5.4102,13.3457,19.7587,13.5489,2.9758,2.6675,8.1711,41.9995,10.9,26.2836,16.98,81.98,60.5888,7.305,17.2,18.6774,69.5558,17.4019,25.25,35.2316,18.243,20.7693,32.4709,55.682,18.217,23.855
15.7294,38.3665,53.15,62.9,3.67,20.665,31.2,51.1446,54.18,13.22,81.35,35.22,17.65,20.705,5.122,47.1569,15.6704,15.9904,10.0599,19.27,34.35,32.814,18.8303,5.4102,13.4916,19.6728,13.8135,2.9617,2.6955,8.2261,40.9226,11.15,26.6047,16.82,82.99,59.6635,7.432,17.49,18.8322,69.2047,17.6909,25.1,35.2771,18.3217,20.7693,32.8028,56.159,18.227,23.954
15.7232,38.6873,54,64.35,3.696,21.498,31.925,52.181,55.75,13.53,83.75,35.55,17.7,20.97,5.305,48.5552,16.2646,16.0883,10.3485,20.09,35.2,32.7904,19.3285,5.4429,13.8064,20.0165,14.2687,2.9617,2.7513,8.5168,42.2614,11.36,27.1729,17.36,84.8,60.4566,7.316,17.78,19.529,69.9069,18.4091,26.075,36.4399,18.5752,21.0922,33.493,57.563,18.333,24.153
15.7982,38.4159,53,64,3.682,21.114,31.85,51.7755,55.295,13.48,83.5,34.91,17.6333,20.815,5.2318,47.8994,16.025,16.1373,10.2348,19.62,34.51,32.6725,19.1491,5.4102,13.7911,19.8201,14.0146,2.9404,2.7606,8.3675,41.6793,11.36,27.0494,17.19,83.73,60.4126,7.479,17.7,19.3935,69.7313,18.1036,25.525,36.0765,18.4703,21.146,33.2396,57.442,18.167,23.904
15.7607,38.4899,52.8,63.4,3.68,20.871,31.487,51.9107,55.343,13.32,83.93,34.99,17.5667,20.69,5.2135,47.9573,15.8142,16.0296,10.1998,20.12,34.34,32.6253,18.9897,5.4102,13.8141,19.7956,13.9829,2.9156,2.7653,8.3361,41.6793,10.83,27.2717,17.16,83,60.3685,7.548,17.6,19.4129,70.7407,18.0954,25.875,36.2582,18.4703,21.0922,33.0474,57.477,18.21,23.745
15.9982,38.0705,53.2,64.05,3.71,21.264,31.987,52.5866,56.157,13.42,84.42,35.44,17.7,20.87,5.2867,48.5552,16.1017,16.1177,10.331,19.92,34.46,32.932,19.2587,5.4102,13.8602,19.4151,14.1628,2.9085,2.8212,8.4854,41.9995,10.98,27.5187,17.19,83.81,61.2058,7.513,17.69,19.5193,70.8284,18.3348,25.825,36.8851,18.3392,20.6079,33.5454,58.17,18.363,23.934
15.9732,38.1938,53.3,63.4,3.706,20.955,31.875,52.0008,55.169,13.18,83.9,35.32,17.5166,20.515,5.244,48.3141,15.9675,16.3136,10.2261,19.83,34.11,32.8848,18.9598,5.3857,13.745,19.4765,14.1734,2.8767,2.7746,8.4618,41.6211,10.85,27.1482,16.65,83.9,61.0295,7.587,17.42,19.2193,71.2234,18.1119,25.5,36.5399,18.2605,20.5541,33.8337,57.156,18.333,23.576
15.6419,38.6626,53.6,63.85,3.752,21.498,32.45,52.3162,55.973,13.3,84.96,35.98,17.5833,20.825,5.3293,48.9409,16.2742,16.4017,10.3223,20.02,34.81,33.1915,19.3384,5.4347,13.937,19.4397,14.5015,2.8873,2.8072,8.5561,42.2032,11,27.5681,16.3,84.75,61.6905,7.839,17.69,19.4226,71.3989,18.3595,25.675,37.194,18.3829,20.7155,34.3491,56.35,18.543,23.875
15.7794,38.4406,54.6,64.7,3.772,22.117,32.875,52.9471,56.497,13.68,85.58,36.59,17.5,21.185,5.3537,49.0856,16.2934,16.3527,10.4098,20.19,35,33.4274,19.5975,5.4674,14.1981,19.3292,15.0625,2.9174,2.7746,8.5875,42.5234,11.25,27.6175,16.25,83.98,62.043,7.851,18.22,20.0322,71.4867,18.6155,26.225,37.6664,18.5664,20.7693,34.5675,56.246,18.893,23.904
15.6044,37.9224,54.1,63.55,3.768,21.873,33.048,52.7218,55.867,13.74,85.4,36.51,17.95,20.93,5.2989,48.2177,16.1017,16.3429,10.3923,20.18,34.7,33.3094,19.6174,5.4837,14.1904,19.3169,15.0625,2.9263,2.7374,8.5168,41.7957,11.16,27.2223,16.38,84,61.1617,7.815,17.94,20.1968,71.4867,18.3678,25.4,37.4756,18.5664,20.6079,34.9344,55.621,18.917,23.755
15.6606,38.2679,54.15,64.05,3.79,21.92,33.063,52.902,56.264,13.76,85.83,36.66,17.9667,21.065,5.2928,48.6998,16.1592,16.4408,10.4185,20.35,34.9,33.4745,19.4978,5.4755,14.2057,19.3415,15.2001,2.9369,2.77,8.5089,42.145,11.43,27.4199,16.45,83.94,61.3379,7.717,17.98,20.7097,71.0918,18.4669,26.275,37.4575,18.5926,20.6617,34.9955,56.185,18.98,23.954
15.3793,38.1445,53.1,63.35,3.712,21.723,32.662,51.9107,55.353,13.48,83.86,36.1,17.8667,20.945,5.2013,48.1887,15.9388,16.4115,10.2436,19.87,34.62,33.1679,19.1192,5.4429,14.0138,19.0224,14.8508,2.8961,2.7467,8.3832,41.5338,11.16,27,16.24,82.98,61.1176,7.706,18.05,20.2645,70.5212,18.0293,26.225,36.976,18.4003,20.6079,34.515,55.145,18.7,23.825
15.4106,38.3912,53.55,63.4,3.762,22.173,32.602,52.3613,55.77,13.63,83.58,36.16,17.85,21.18,5.2318,48.3623,16.0442,16.4506,10.3223,20.12,34.59,33.3802,19.4181,5.451,14.129,19.2924,14.6815,2.9121,2.7467,8.4461,41.9413,11.09,27.1976,16.73,83.5,61.1176,7.782,17.82,20.6613,71.5306,18.0871,26.05,37.2485,18.4528,20.6617,34.8994,55.751,18.797,24.143
16.0107,38.5392,53.4,63.15,3.694,22.248,32.677,52.181,55.915,13.77,83.5,36.87,17.9833,21.185,5.2379,49.0374,16.0346,16.48,10.3485,20.15,34.36,33.4982,19.6274,5.4183,14.2749,19.4028,14.4592,2.9068,2.7374,8.4775,41.9704,11.06,27.1729,16.67,84.68,61.9108,7.805,17.94,20.7484,72.0133,17.8973,26.675,37.2031,18.3916,20.5541,34.6111,55.934,18.84,24.342
16.2358,38.6873,53.9,63.9,3.76,22.238,32.425,52.6317,56.574,14.02,84.92,37.43,18.0166,21.34,5.3415,49.6642,16.533,16.5486,10.4535,20.15,34.61,33.9228,19.7569,5.4592,14.4668,19.636,14.6603,2.944,2.8025,8.6189,42.3196,11.36,27.3458,16.73,86.75,62.9243,7.706,17.99,21.0871,72.0133,18.1862,26.825,37.9117,18.4965,20.6617,35.179,56.974,19.067,24.252
16.3796,38.9587,54.7,64.3,3.798,22.192,33.162,52.9921,57.95,14.22,87,38.16,18.2,21.565,5.4208,49.7124,16.8014,16.7052,10.646,19.82,35.19,34.0407,20.2949,5.4755,14.7202,19.6606,14.999,2.9723,2.8212,8.7446,42.3196,11.64,27.5681,16.9,88.1,63.1446,7.692,18.04,21.1548,73.3737,18.4751,26.525,38.1752,18.6451,20.8769,35.0741,57.919,19.19,24.362
16.3171,39.2054,54.9,63.6,3.788,22.051,33.987,52.9921,58.183,14.26,87.67,38.1,18.2167,21.45,5.3903,49.7124,16.7822,16.8227,10.611,20.19,35.14,34.0171,20.255,5.5409,14.7279,19.6728,15.1049,2.9723,2.8305,8.7446,42.9308,11.64,27.6916,16.67,88.48,63.1005,7.662,18.03,21.0677,72.6277,18.7145,26.125,38.5567,18.6451,20.9846,34.5413,57.719,19.027,24.212
16.0732,38.712,53.9,63.95,3.81,21.545,33.55,52.5866,57.427,14.29,87.15,38.07,18.35,21.285,5.3598,49.4713,16.6959,16.715,10.576,20.49,35.37,33.8048,20.2451,5.5246,14.5974,19.7097,14.8403,2.9634,2.8584,8.6818,42.7271,11.81,27.6175,16.6,87.78,62.5718,7.546,18.03,20.9226,74.6024,18.6732,26.275,38.048,18.6801,21.0384,34.3054,57.659,19.033,23.855
15.9295,38.9587,54.2,63.95,3.808,21.658,33.7,52.5866,57.388,14.44,87.34,38.51,18.4833,21.39,5.4086,50.0982,16.6863,16.8521,10.611,20.26,35.61,33.8756,20.3846,5.5981,14.6434,19.7342,14.7767,2.967,2.8491,8.6896,42.698,11.74,27.741,16.93,88.12,62.7921,7.6,17.92,20.7097,74.4269,18.5412,26.375,38.1297,18.9598,21.146,34.7422,57.945,19.133,24.073
16.042,38.9587,54.05,63.9,3.85,21.779,33.382,52.6767,57.475,14.35,87.04,38.24,18.5333,21.245,5.372,48.8445,16.6097,16.9109,10.5322,20.75,35.56,33.8992,20.255,5.6553,14.5974,19.9306,14.438,2.9599,2.8305,8.6739,42.6398,11.93,27.7163,17.04,88.1,62.8362,7.629,17.6,20.6709,74.383,18.2853,26.2,37.7754,18.9685,21.0922,34.847,58.084,19.357,23.884
15.8357,38.5639,52.9,63.4,3.782,21.124,32.947,51.8206,56.351,14.21,85.75,37.69,18.3,20.905,5.2745,48.3623,16.3413,16.8325,10.4098,20.33,34.94,33.5689,20.265,5.5981,14.3824,19.7219,13.9511,2.9351,2.8584,8.5168,42.2614,11.66,27.247,16.73,87,61.6464,7.544,17.49,20.1871,74.5586,17.9385,25.875,37.2485,18.8112,20.9846,34.4976,57.13,18.987,23.735
